involved_company;id;NULL
involved_company;company;NULL
involved_company;game;NULL
involved_company;developer;SQL_Latin1_General_CP1_CI_AS
involved_company;porting;SQL_Latin1_General_CP1_CI_AS
involved_company;publisher;SQL_Latin1_General_CP1_CI_AS
involved_company;supporting;SQL_Latin1_General_CP1_CI_AS
