platform;id;NULL
platform;abbreviation;SQL_Latin1_General_CP1_CI_AS
platform;alternative_name;SQL_Latin1_General_CP1_CI_AS
platform;platform_enum;NULL
platform;generation;SQL_Latin1_General_CP1_CI_AS
platform;name;SQL_Latin1_General_CP1_CI_AS
platform;platform_family;NULL
platform;summary;SQL_Latin1_General_CP1_CI_AS
platform;url;SQL_Latin1_General_CP1_CI_AS
