release_date;id;NULL
release_date;date;NULL
release_date;human;SQL_Latin1_General_CP1_CI_AS
release_date;platform;NULL
release_date;region;NULL
release_date;status;NULL
release_date;m;NULL
release_date;y;NULL
release_date;id_game;NULL
